                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.6892,                 0.8417,                0.91914,                0.72904,                0.73134,                0.73723,                0.29377,                 1.9953,                 1.3176,                 1.0263,              0.0071488,              0.0071488,              0.0071488
                    147,                 1.7335,                0.84844,                0.92553,                0.84333,                0.69631,                0.77951,                0.32285,                  1.944,                 1.3027,                  1.004,               0.007129,               0.007129,               0.007129
                    148,                  1.654,                0.83645,                0.91538,                0.72829,                0.56008,                0.59316,                0.22567,                 2.1777,                 1.7031,                 1.0479,              0.0071092,              0.0071092,              0.0071092
                    149,                 1.7315,                0.84714,                0.92002,                0.81108,                0.70896,                0.78059,                  0.334,                 1.9806,                 1.1522,                 1.0266,              0.0070894,              0.0070894,              0.0070894
                    150,                 1.7564,                0.87025,                 0.9331,                0.69708,                0.68905,                0.68887,                0.26593,                 2.1436,                 1.2994,                 1.0414,              0.0070696,              0.0070696,              0.0070696
                    151,                  1.703,                0.86589,                0.90846,                0.81234,                0.61692,                0.69837,                0.28208,                 2.0889,                 1.3841,                 1.0266,              0.0070498,              0.0070498,              0.0070498
                    152,                  1.677,                0.83081,                0.93011,                0.72367,                0.71144,                0.74985,                0.28557,                 2.0628,                 1.2427,                 1.0394,                0.00703,                0.00703,                0.00703
                    153,                 1.6845,                0.80653,                0.90955,                0.58747,                 0.5995,                0.54453,                0.20236,                 2.3504,                 1.5332,                  1.096,              0.0070102,              0.0070102,              0.0070102
                    154,                 1.7425,                0.84559,                0.92389,                0.79637,                0.67413,                0.71806,                0.29108,                 2.1053,                  1.294,                 1.0613,              0.0069904,              0.0069904,              0.0069904
                    155,                 1.7103,                0.84466,                0.91937,                0.78616,                0.72886,                0.75673,                0.31904,                  1.961,                 1.1493,                 1.0141,              0.0069706,              0.0069706,              0.0069706
